address,attraction,chance,city,cname,collected,cuuid,day,degree,delivered,endtime,ftype,iname,industry,info,invited,logo,maxsal,minsal,month,overdue,refresh,reslan,scale,url
上海市徐汇区虹桥路333号上海交大慧谷高科技创业中心,技术大牛多，提供转正机会，公司氛围好，薪酬极具竞争力,可转正,上海,优复数学,0,com_86zucghtn9a9,4,本科,0,2018-08-25,1,Java实习工程师,计算机/互联网,"<strong>该职位接受暑期实习&长期实习。</strong><br><br><strong>该职位同时接受寒假实习和长期实习。</strong><br><br><p></p><p></p><p>职位亮点：<span></span></p><p>1、在实习期间，我们会配备专业导师对你进行完善的工作流程和技能培训，让你完成从学生到职场人的转变；<span></span></p><p>2、公司的合伙人都是十年经验以上的互联网老兵，经历过多个成功的互联网项目，他们每个人都乐意和你沟通与交流，你能从他们身上学到很多互联网实战经验；<span></span></p><p>3、我们提供行业极具竞争力的薪酬待遇，有机会转正后的员工每年都会拥有大幅度涨薪的机会，只要你足够优秀，足够努力，我们一定给到让你满意的薪酬；<span></span></p>4、转正后的员工我们都会授予公司的股权，我们希望公司的成长同样能够与你分享。<p></p><p><br></p><p>工作内容：<br> 1、参与<span>JAVA/J2EE</span>技术的相关产品设计、开发、测试等产品研发工作；<br> 2、参与软件工程文档、产品文档编写，满足质量要求；<br> 3、参与研发产品在工程项目中的安装、调试、客户化修改、开发；<br> 4、参与新需求分析及新需求开发。<br></p><p><br></p><p>职位要求：<span></span></p><p>1、<span>2019</span>年从学校毕业的全日制应届本科生或硕士生；<span></span></p><p>2、本科生要求所在学校为双一流高校，硕士生要求本硕均为双一流高校；<span></span></p><p>3、在校所学专业为计算机、通信、软件等相关专业；<span></span></p><p>4、在校学习成绩优异，<span>GPA</span>排名专业前列，有获学校奖学金经历；<span></span></p><p>5、具有良好的自我学习能力以及团队协作能力；<span></span></p><p>6、具有高度的责任感，良好的产品意识和质量意识；<span></span></p><p>7、是一个天生的乐观主义者，乐于接受挑战，热爱探索和钻研；<br> 8、有一定的<span>JAVA/J2EE</span>开发经验，熟练掌握<span>java</span>基本技术、<span>MVC</span>编程；<span><br> 9</span>、熟悉<span>SpringMVC</span>、<span>Struts2</span>、<span>MyBatis</span>等<span>B/S</span>开源框架<span>,</span>对框架源码级有研究者优先；<span><br> 10</span>、熟悉<span>JSP/Servlet/JavaScript</span>等<span>WEB</span>开发技术；<span><br> 11</span>、熟悉<span>MySQL</span>等数据库开发；<span><br> 12</span>、熟悉软件技术文档的编写，具备良好的文档编制习惯和代码书写规范；<span><br> 13</span>、熟练使用<span>Git</span>，参与过开源项目，有个人博客或网站者优先。<span></span></p><p></p><p><br><strong></strong><br><br><span></span><span></span><span></span><br><span></span><span></span><span></span><span></span><span></span><br><span></span><span></span><br><span></span><br><br><br><br><br><span></span><span></span></p>",0,https://sxsimg.xiaoyuanzhao.com/37/AA/37343A12377D2D61150972362D9028AA.png,250,150,10,0,2018-08-15 09:55:20,,15-50人,https://www.shixiseng.com/intern/inn_0ubx3bgbnj4v
杭州市滨江区越达巷79号连连大厦A幢,餐食补贴 加班补贴 下午茶,面议,杭州,连连支付,0,com_lom3pu2f6i6g,4,本科,0,2018-08-22,1,JAVA实习生,互联网 金融,<p><span></span> </p><p><span>1、在Java开发工程师的带领下定期完成量化的工作要求；</span> </p><p>2、能独立处理和解决所负责的任务；</p><p>3、根据java开发进度和任务分配，完成相应模块软件的开发任务；</p><p><br></p><p>任职要求：&nbsp;</p><p>1、全日制统招本科及以上学历；&nbsp;</p><p>2、2019年毕业生，计算机相关专业；&nbsp;</p><p>3、有一定Java语言基础，有J2EE编码经验；&nbsp;</p><p>4、具有良好的沟通能力与合作能力，较强的责任感及进取精神。有很强的自学能力，喜欢钻研技术；</p><p>5、热爱编程，并长期致力于在IT行业发展；</p><p><br></p>,0,https://sxsimg.xiaoyuanzhao.com/79/07/79B08EB012CB582DE620453ADE91B407.png,140,120,7,0,2018-08-15 09:54:32,中文,500-2000人,https://www.shixiseng.com/intern/inn_u5ulzqxtsmhp
广州市天河区华南师范大学（地铁3号线华师E出口）,五险一金 周末双休 下午茶,可转正,广州,择彦,0,com_x13rrvkvhsl2,5,大专,0,2018-09-14,0,Java开发工程师,计算机/互联网,"岗位职责：<br>
1、熟悉软件开发流程，参与项目架构搭建；&nbsp;<br>
2、按计划完成功能模块的功能设计、代码实现，代码编写和单元测试，并提交测试人员进行功能测试； &nbsp;<br>
3、相关功能模块的bug修复； &nbsp;<br>
4、严格遵守相关开发工具的编码规范；<br>
5、配合部门负责人完成相关任务目标。<br>
<br>
任职要求：<br>
1、数学、计算机、软件工程等相关专业专科毕业，应届毕业生优先；<br>
2、对互联网行业的发展有深刻理解，并具备技术创新意识和创新能力；&nbsp;<br>
3、诚信正直，积极主动，有较强的责任心，并具备良好的沟通能力、理解能力和较强的学习能力，具备团队合作精神。<br>
<br>
福利待遇：<br>
1、工作氛围轻松，年轻人多；<br>
2、领导nice；<br>
3、公司不定期的团队活动；<br>
4、员工旅游。<br>",0,https://sxsimg.xiaoyuanzhao.com/FD/0A/FD099AE1B6389D9C896487087484990A.png,150,100,4,0,2018-08-15 09:52:44,中文,150-500人,https://www.shixiseng.com/intern/inn_8zqfqw9csufq
东海路轻轨站,外企环境,可转正,天津,华钦科技,0,com_vandnliubhqz,3,本科,0,2018-10-31,1,2019届Java/大数据开发/python实习生,计算机/互联网,"<p>
	岗位职责：
</p>
<p>
	1.与国际化团队一同参与大型银行的软件研发项目。
</p>
<p>
	职位要求：
</p>
<span style=""color:#333333;font-size:16px;background-color:#ffffff;"">1. 2019年本科计算机或相关专业本科毕业，金融专业对开发工作有浓厚的兴趣也可以，熟悉java/大数据/python等技术语言者优先考虑。</span><br>
<span style=""color:#333333;font-size:16px;background-color:#ffffff;"">2. 能够提供一周3-5天的工作时间。</span><br>
<span style=""color:#333333;font-size:16px;background-color:#ffffff;"">3. 英语CET-4，读写能力佳，口语流利者优先考虑。</span><br>
<span style=""color:#333333;font-size:16px;background-color:#ffffff;"">4. 具有敬业和协作精神，工作踏实、积极正向、具有良好的团队合作精神。</span><br>
<span style=""color:#333333;font-size:16px;background-color:#ffffff;"">5. 工作地点：天津东海路轻轨站。</span><br>
<span style=""color:#333333;font-size:16px;background-color:#ffffff;"">6. 实习周期：2018年8月至2019年6月，表现良好者而后签订劳动合同。</span>",0,https://sxsimg.xiaoyuanzhao.com/26/46/268520017FB29C440F407C22CBAD5546.png,150,100,11,0,2018-08-15 09:52:38,中文,500-2000人,https://www.shixiseng.com/intern/inn_cu8t5nga8aqx
苏州高新区科灵路78号软件园9号楼7楼,晋升空间大 优秀团队 内部培训,可转正,苏州,安硕信息,0,com_mlj9me5ci9k6,4,本科,0,2018-08-27,1,JAVA开发（2018年本科毕业）,计算机/互联网,<div><div><div><div>职位描述：</div><div><div><p>1.本科及以上学历，计算机、软件工程、信息系统、数学等相关专业，对技术有强烈的兴趣；<span></span></p><p>2.有扎实的计算机语言基础，如：<span>JAVA</span>、<span>C</span>等；<span></span></p><p>3.了解<span>J2EE</span>架构，掌握<span>JAVA</span>编程及<span>JSP</span>开发，了解<span>SQL</span>应用优先；<span></span></p><p>4.具有良好的学习能力及逻辑推理、归纳总结能力，有独立解决问题的能力；<span></span></p><p>5.抗压性强，能适应出差工作。</p></div></div></div></div></div>,0,https://sxsimg.xiaoyuanzhao.com/68/4E/68E957879ACC4C140F1C588C2EF0114E.png,140,120,3,0,2018-08-15 09:48:27,中文,2000人以上,https://www.shixiseng.com/intern/inn_zlcymaiyvnys
北京,内部培训 晋升机会 平台大,可转正,北京,安硕信息,0,com_mlj9me5ci9k6,5,本科,0,2018-08-27,1,JAVA开发（2018年本科毕业）,计算机/互联网,<div>职位描述：</div><div><p></p><p>1.本科及以上学历，计算机、软件工程、信息系统、数学等相关专业，对技术有强烈的兴趣；<span></span></p><p>2.有扎实的计算机语言基础，如：<span>JAVA</span>、<span>C</span>等；<span></span></p><p>3.了解<span>J2EE</span>架构，掌握<span>JAVA</span>编程及<span>JSP</span>开发，了解<span>SQL</span>应用优先；<span></span></p><p>4.具有良好的学习能力及逻辑推理、归纳总结能力，有独立解决问题的能力；<span></span></p><p>5.抗压性强，能适应出差工作。</p><p><br></p><p></p></div>,0,https://sxsimg.xiaoyuanzhao.com/68/4E/68E957879ACC4C140F1C588C2EF0114E.png,140,120,9,0,2018-08-15 09:48:19,中文,2000人以上,https://www.shixiseng.com/intern/inn_dchv4r5ieugp
上海杨浦区国泰路11号复旦科技园大厦23楼,晋升空间大  优秀团队   内部培训,可转正,上海,安硕信息,0,com_mlj9me5ci9k6,5,本科,0,2018-08-23,1,JAVA开发（2018年本科毕业）,计算机/互联网,"<div><div><span style=""font-size:14px;"">职位描述：</span></div><div><div><p><span style=""font-size:14px;"">1.本科及以上学历，计算机、软件工程、信息系统、数学等相关专业，对技术有强烈的兴趣；</span><span></span></p><p><span style=""font-size:14px;"">2.有扎实的计算机语言基础，如：</span><span style=""font-size:14px;"">JAVA</span><span style=""font-size:14px;"">、</span><span style=""font-size:14px;"">C</span><span style=""font-size:14px;"">等；</span><span></span></p><p><span style=""font-size:14px;"">3.了解</span><span style=""font-size:14px;"">J2EE</span><span style=""font-size:14px;"">架构，掌握</span><span style=""font-size:14px;"">JAVA</span><span style=""font-size:14px;"">编程及</span><span style=""font-size:14px;"">JSP</span><span style=""font-size:14px;"">开发，了解</span><span style=""font-size:14px;"">SQL</span><span style=""font-size:14px;"">应用优先；</span><span></span></p><p><span style=""font-size:14px;"">4.具有良好的学习能力及逻辑推理、归纳总结能力，有独立解决问题的能力；</span><span></span></p><p><span style=""font-size:14px;"">5.抗压性强，能适应出差工作。</span></p></div></div></div>",0,https://sxsimg.xiaoyuanzhao.com/68/4E/68E957879ACC4C140F1C588C2EF0114E.png,150,120,3,0,2018-08-15 09:47:48,中文,2000人以上,https://www.shixiseng.com/intern/inn_liywv0idnzac
天津河东区海河东路218号（渤海银行）,上市公司 发展空间大,可转正,天津,安硕信息,0,com_mlj9me5ci9k6,4,本科,0,2018-09-01,1,JAVA开发工程师,计算机/互联网,"<strong>该职位接受暑期实习。</strong><br><br><p>
</p><div><span>任职要求：</span></div><div><div><p><span>1.本科及以上学历，计算机、软件工程、信息系统、数学等相关专业，对技术有强烈的兴趣；</span><span></span></p><p><span>2.有扎实的计算机语言基础，如：</span><span>JAVA</span><span>、</span><span>C</span><span>等；</span><span></span></p><p><span>3.了解</span><span>J2EE</span><span>架构，掌握</span><span>JAVA</span><span>编程及</span><span>JSP</span><span>开发，了解</span><span>SQL</span><span>应用优先；</span><span></span></p><p><span>4.具有良好的学习能力及逻辑推理、归纳总结能力，有独立解决问题的能力。</span><span></span></p><p><span>岗位职责：</span></p><p><span>
1.金融行业应用产品的研发及实施； <br></span></p><p><span>2.产品维护与产品技术支持； <br></span></p><p><span>3.基础产品和应用系统的技术支持。</span></p></div></div>",0,https://sxsimg.xiaoyuanzhao.com/68/4E/68E957879ACC4C140F1C588C2EF0114E.png,150,100,3,0,2018-08-15 09:47:37,中文,2000人以上,https://www.shixiseng.com/intern/inn_lyhbfm6z2xbg
上海杨浦区国泰路11号复旦科技园大厦23楼,晋升空间大 优秀团队 内部培训,可转正,上海,安硕信息,0,com_mlj9me5ci9k6,5,不限,0,2018-11-30,1,上海JAVA开发,计算机/互联网,"<div>
	<div>
		<div>
			<div>
				<span style=""font-size:14px;"">职位描述：</span>
			</div>
			<div>
				<div>
					<p>
						<span style=""font-size:14px;"">1.本科及以上学历，计算机、软件工程、信息系统、数学等相关专业，对技术有强烈的兴趣；</span><span></span>
					</p>
					<p>
						<span style=""font-size:14px;"">2.有扎实的计算机语言基础，如：</span><span style=""font-size:14px;"">JAVA</span><span style=""font-size:14px;"">、</span><span style=""font-size:14px;"">C</span><span style=""font-size:14px;"">等；</span><span></span>
					</p>
					<p>
						<span style=""font-size:14px;"">3.了解</span><span style=""font-size:14px;"">J2EE</span><span style=""font-size:14px;"">架构，掌握</span><span style=""font-size:14px;"">JAVA</span><span style=""font-size:14px;"">编程及</span><span style=""font-size:14px;"">JSP</span><span style=""font-size:14px;"">开发，了解</span><span style=""font-size:14px;"">SQL</span><span style=""font-size:14px;"">应用优先；</span><span></span>
					</p>
					<p>
						<span style=""font-size:14px;"">4.具有良好的学习能力及逻辑推理、归纳总结能力，有独立解决问题的能力；</span><span></span>
					</p>
					<p>
						<span style=""font-size:14px;"">5.抗压性强，能适应出差工作。</span>
					</p>
				</div>
			</div>
		</div>
	</div>
</div>",0,https://sxsimg.xiaoyuanzhao.com/68/4E/68E957879ACC4C140F1C588C2EF0114E.png,150,100,4,0,2018-08-15 09:47:34,中文,2000人以上,https://www.shixiseng.com/intern/inn_rcbi4qiyxqav
苏州虎丘区高新软件园9幢楼7楼,"上市公司,发展前景好",可转正,苏州,安硕信息,0,com_mlj9me5ci9k6,4,本科,0,2018-12-31,1,苏州JAVA开发实习,计算机/互联网,"<p>
	岗位要求：
</p>
<p>
	1.本科及以上学历，计算机、软件工程、信息系统等相关专业；<br>
2.熟练掌握JAVA、JavaScript、JSP编程；<br>
3.熟悉Oracle,DB2等大型数据库及SQL的应用；<br>
4.熟悉tomcat、websphere、weblogic等应用服务器的操作。<br>
<br>
岗位职责：<br>
1.金融行业应用产品的研发及实施；<br>
2.产品维护与产品技术支持；<br>
3.基础产品和应用系统的技术支持。
</p>
<p>
	<br>
</p>
<p>
	2018,2019届毕业生优先考虑
</p>",0,https://sxsimg.xiaoyuanzhao.com/68/4E/68E957879ACC4C140F1C588C2EF0114E.png,150,100,11,0,2018-08-15 09:47:24,中文,2000人以上,https://www.shixiseng.com/intern/inn_1ohjjb5dlzo4
上海市徐汇区虹桥路333号上海交大慧谷高科技创业中心,有转正机会，公司大牛多，培训体系好，团队氛围好，福利待遇好,可转正,上海,优复教育,0,com_okpwzuqw7zsz,4,本科,0,2018-12-31,1,Java工程师,计算机/互联网,"<strong>该职位接受暑期实习&长期实习。</strong><br><br><strong>该职位接受暑期实习&amp;长期实习。</strong><br><br><strong>该职位接受暑期实习&amp;长期实习。</strong><br><br><p>职位亮点：<span></span></p><p>1、在实习及工作的第一年期间，我们会配备专业导师对你进行完善的工作流程和技能培训，让你完成从学生到职场人的转变；<span></span></p><p>2、公司的合伙人都是十年经验以上的互联网老兵，经历过多个成功的互联网项目，他们每个人都乐意和你沟通与交流，你能从他们身上学到很多互联网实战经验；<span></span></p><p>3、我们提供行业极具竞争力的薪酬待遇，有机会转正后的员工每年都会拥有大幅度涨薪的机会，只要你足够优秀，足够努力，我们一定给到让你满意的薪酬；<span></span></p><p>4、转正后的员工我们都会授予公司的股权，我们希望公司的成长同样能够与你分享。<span></span></p><p><br></p><p>工作内容：<br> 1、参与<span>JAVA/J2EE</span>技术的相关产品设计、开发、测试等产品研发工作；<br> 2、参与软件工程文档、产品文档编写，满足质量要求；<br> 3、参与研发产品在工程项目中的安装、调试、客户化修改、开发；<br> 4、参与新需求分析及新需求开发。</p><p><br></p><p>职位要求：<span></span></p><p>1、<span>19</span>届应届毕业生，全日制本科及以上学历，计算机、软件等相关专业；<span></span></p><p>2、在校学习成绩优秀，具备较强的学习能力，善于沟通与交流，具有团队合作精神；<span></span></p><p>3、
对新鲜事物充满好奇心，熟悉各类互联网产品，乐于尝试和思考；<span></span></p><p>4、是一个天生的乐观主义者，勇于接受挑战，抗压能力强；<span></span></p><p>5、
有一定的<span>JAVA/J2EE</span>开发经验，熟练掌握<span>java</span>基本技术、<span>MVC</span>编程；<span></span></p><p>6、
熟悉<span>SpringMVC</span>、<span>Struts2</span>、<span>MyBatis</span>等<span>B/S</span>开源框架，对框架源码级有一定研究；<span></span></p><p>7、
熟悉<span>JSP/Servlet/JavaScript</span>等<span>WEB</span>开发技术，熟悉<span>MySQL</span>等数据库开发；<span></span></p><p>8、
熟悉软件技术文档的编写，具备良好的文档编制习惯和代码书写规范；<span></span></p><p>9、
熟练使用<span>Git</span>，参与过开源项目，有个人博客或网站者优先。<span></span></p>",0,https://sxsimg.xiaoyuanzhao.com/14/74/148832F2B34C1B61012293E21DEAAE74.png,250,150,10,0,2018-08-15 09:45:55,中文,15-50人,https://www.shixiseng.com/intern/inn_nwfgdzlsyoyr
武汉武昌区中北路楚河汉街知音大厦,周末双休、餐补,可转正,武汉,航班管家,0,com_5g2qcrthzgdr,4,不限,0,2018-10-31,0,Java实习生,计算机/互联网,"<p>
	<span>
	<p>
		<span>
		<p>
			<span>Java</span><span>岗位职责：<span></span></span>
		</p>
		<p>
			<span>主要是参与公司项目的研发，具体包括： <span></span></span>
		</p>
		<p>
			<span>1</span><span>、参与公司相关产品的开发；<span></span></span>
		</p>
		<p>
			<span>2</span><span>、完成上级领导安排的任务等。<span></span></span>
		</p>
		<p>
			<span>岗位要求：<span></span></span>
		</p>
		<p>
			<span>1</span><span>、在校大二、大三、大四、研一、研二和研三的学生；<span></span></span>
		</p>
		<p>
			<span>2</span><span>、计算机、软件工程、电子信息等相关专业，能实习<span>3</span>个月或以上，一周可到<span>4~5</span>天；<span></span></span>
		</p>
		<p>
			<span>3</span><span>、具有良好的编码习惯，能严格遵循开发规范进行软件开发；<span></span></span>
		</p>
		<p>
			<span>4. </span><span>具备良好的沟通能力和文档编写能力；<span></span></span>
		</p>
		<p>
			<span>5. </span><span>具备团队协作精神，有良好的自学能力和解决问题的能力，对技术有着永无止境的追求；<span></span></span>
		</p>
</span>
	</p>
</span>
</p>
<p>
	<span></span><span><span></span><span></span></span>
</p>",0,https://sxsimg.xiaoyuanzhao.com/22/C2/2294BA84FABF2C21772058FE1B1785C2.png,150,100,3,0,2018-08-15 09:45:48,中文,150-500人,https://www.shixiseng.com/intern/inn_o6ykbd0pubu1
江苏省南京市雨花台区软件大道180号大数据产业基地5栋4楼,福利好 发展前景好 公司大牛多,可转正,南京,天数智芯,0,com_lgsdciwnml0g,3,本科,0,2018-08-20,1,容器云/研发实习生,计算机/互联网,"<p>
	岗位职责：<br>
1、参与容器云平台的设计、开发和运维<br>
2、为公司应用迁移容器云平台提供技术支持<br>
<br>
任职要求：<br>
1、计算机相关专业本科及以上学历，每周到岗至少3个工作日<br>
2、熟练使用Java，有过大型Java项目开发经验者优先，熟悉Linux操作系统和shell编程<br>
3、对paas、docker、Kubernetes生态有一定了解<br>
4、有容器云平台开发经验者优先<br>
5、对go语言熟悉者优先<br>
6、有机器学习相关经验者优先
</p>",0,https://sxsimg.xiaoyuanzhao.com/42/D6/4257F0A8AC58F716E0079720FD9A6DD6.jpg,200,150,4,0,2018-08-15 09:45:11,中文,150-500人,https://www.shixiseng.com/intern/inn_lbcl32cmz5zc
青岛市崂山区同安路886号B座9层,福利优厚、双休、餐补、团队氛围好，青春活力,可转正,青岛,长安新生,0,com_rmvawndpx71t,4,本科,0,2018-10-01,1,java开发实习生,金融,"<p><span><span>招聘管理培训生，经过实习培养可正式留用入职。</span></span></p><p><span>岗位职责：</span></p><p style=""text-align:left;""><span style=""color:#333333;"">1</span><span style=""color:#333333;"">、技术人员职位，在上级的领导和监督下定期完成量化的工作要求；<span>
2</span>、根据开发进度和任务分配，完成相应模块软件的设计、开发、编程任务；<span>
3</span>、进行程序单元、功能的测试，查出软件存在的缺陷并保证其质量；<span>
5</span>、进行编制项目文档和质量记录的工作；<span>
6</span>、维护软件使之保持可用性和稳定性；<span><br>

</span></span></p><p style=""text-align:left;""><span style=""color:#333333;"">任职要求：</span></p><p style=""text-align:left;""><span style=""color:#333333;""><span>1.<span>&nbsp;&nbsp; </span></span></span><span style=""color:#333333;"">2019</span><span style=""color:#333333;"">届全日制本科以上学历应届生，计算机、软件相关专业；</span></p><p style=""text-align:left;""><span style=""color:#333333;""><span>2.<span>&nbsp;&nbsp; </span></span></span><span style=""color:#333333;"">有充足的时间外出实习，保证出勤率，毕业后能正式加入公司工作；</span></p><p style=""text-align:left;""><span style=""color:#333333;""><span>3.<span>&nbsp;&nbsp; </span></span></span><span style=""color:#333333;"">具有认真负责、严谨细致的工作态度，有良好的团队协作意识；</span></p><p>























<span>公司提供毕业转正留用机会，提供具有行业竞争力的薪酬及完善的福利待遇：社会保险<span>+</span>补充医疗保险、意外伤害保险<span>+</span>住房公积金<span>+</span>年终奖金<span>+</span>带薪年假<span>+</span>生日<span>party</span>、每日免费水果、工间操<span>+</span>节假日福利、午餐补贴、高温补贴<span>+</span>员工年度健康体检<span>+</span>丰富的员工团建活动…<span>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</span></span></p>",0,https://sxsimg.xiaoyuanzhao.com/B9/CC/B9B38546BFF776BB0A81DDBB74AF11CC.png,120,100,12,0,2018-08-15 09:42:52,中文,500-2000人,https://www.shixiseng.com/intern/inn_5c3ho21viskc
广州天河区珠江新城西塔（IFC）,珠江新城甲级写字楼，可转正，待遇好,面议,广州,越秀金科,0,com_vjbu4mkfogmx,4,本科,0,2018-08-29,1,java开发实习生,计算机/互联网,"<strong>该职位接受暑期实习。</strong><br><br><div>
	职位描述：
</div>
<div>
	<p>
		<span style=""font-size:14px;color:#000000;"">1、参与风险管理系统的java开发工作。</span><br>
<span style=""font-size:14px;color:#000000;"">2、负责所开发模块的单元测试、系统测试工作。</span><br>
<span style=""font-size:14px;color:#000000;"">3、完成合格、高质量的技术设计文档、开发文档。</span><br>
		<p>
			<span style=""font-size:14px;color:#000000;"">4、解决开发过程产生的测试和生产问题。</span>
		</p>
		<p>
			<span style=""font-size:14px;color:#000000;"">5、如熟悉前端技术会优先考虑。</span>
		</p>
<br>
<span style=""font-size:14px;color:#000000;"">您将可以学习到金融前沿的一线业务，财务，风控等知识，和国内最优秀，素质最高的业务、科技团队一起，快速提高个人的技术和业务能力。</span><br>
<span style=""font-size:14px;color:#000000;"">实习生职位要求：</span><br>
<span style=""font-size:14px;color:#000000;"">1、本科及以上学历，重点院校（985、211院校）计算机、软件、通信、自动化等专业；&nbsp;</span><br>
<span style=""font-size:14px;color:#000000;"">2、至少掌握一种技能如Java开发技术，常用的Spring mvc/hibernate/mybatis框架等至少一种框架；</span><br>
		<p>
			<span style=""font-size:14px;color:#000000;"">3、具有良好的沟通能力和团队合同精神。</span>
		</p>
		<p>
			<span style=""font-size:14px;color:#000000;"">4、每周4-5天工作时间。</span>
		</p>
	</p>
</div>",0,https://sxsimg.xiaoyuanzhao.com/07/C9/0787E3E13ACFCF5152B47FBD8C7833C9.jpg,100,80,3,0,2018-08-15 09:42:27,中文,50-150人,https://www.shixiseng.com/intern/inn_nv5duecjgtst
北京市朝阳区亮马桥路安家楼一号院,免费零食 免费健身房 专业导师 每周下午茶 聚餐,面议,北京,宽凳科技,0,com_4ivj0bc8awja,5,不限,0,2018-09-30,1,Java开发工程师实习生,计算机/互联网,"<span style=""font-size:16px;background-color:#ffffff;"">工作职责：</span><br><span style=""font-size:16px;background-color:#ffffff;"">1、参与宽凳大数据相关服务和平台的研发工作</span><br><span style=""font-size:16px;background-color:#ffffff;"">2、参与数据存储、调用、差分的研发工作；</span><br><span style=""font-size:16px;background-color:#ffffff;"">3、参与大数据的编译、检查、人工编辑工作；</span><br><span style=""font-size:16px;background-color:#ffffff;"">职责要求：</span><br><span style=""font-size:16px;background-color:#ffffff;"">1、&nbsp; &nbsp;211/985院校，2018年应届毕业，国家统招本科以上学历；</span><br><span style=""font-size:16px;background-color:#ffffff;"">2、&nbsp; &nbsp;计算机／软件工程／统计／应用数学专业优先；</span><br><span style=""font-size:16px;background-color:#ffffff;"">3、&nbsp; &nbsp;熟练使用JAVA等编程语言，编程基本功扎实；</span><br><span style=""font-size:16px;background-color:#ffffff;"">2、 了解Hadoop、Hive、Spark、Storm等框架，有使用经验；</span><br><span style=""font-size:16px;background-color:#ffffff;"">3、 熟悉开源的分析引擎如Kylin、Druid，有应用经验者优先；</span><br><span style=""font-size:16px;background-color:#ffffff;"">4、 具备良好的沟通和协同工作能力。</span>",0,https://sxsimg.xiaoyuanzhao.com/A4/7C/A4A9CE9928C2842A79071A44AA62FA7C.png,280,160,4,0,2018-08-15 09:41:32,中文,50-150人,https://www.shixiseng.com/intern/inn_hdlt0vmdvtlx
北京市朝阳区亮马桥路安家楼一号院,免费零食 免费健身房 专业导师 每周下午茶 聚餐,面议,北京,宽凳科技,0,com_4ivj0bc8awja,5,硕士,0,2018-09-28,1,Java开发实习生,计算机/互联网,"<span style=""font-size:16px;background-color:#ffffff;"">工作职责：</span><br><span style=""font-size:16px;background-color:#ffffff;"">1、参与宽凳大数据相关服务和平台的研发工作</span><br><span style=""font-size:16px;background-color:#ffffff;"">2、参与数据存储、调用、差分的研发工作；</span><br><span style=""font-size:16px;background-color:#ffffff;"">3、参与大数据的编译、检查、人工编辑工作；</span><br><span style=""font-size:16px;background-color:#ffffff;"">职责要求：</span><br><span style=""font-size:16px;background-color:#ffffff;"">1、&nbsp; &nbsp;211/985院校，2018年应届毕业，国家统招硕士以上学历；</span><br><span style=""font-size:16px;background-color:#ffffff;"">2、&nbsp; &nbsp;计算机／软件工程／统计／应用数学专业优先；</span><br><span style=""font-size:16px;background-color:#ffffff;"">3、&nbsp; &nbsp;熟练使用JAVA等编程语言，编程基本功扎实；</span><br><span style=""font-size:16px;background-color:#ffffff;"">2、 了解Hadoop、Hive、Spark、Storm等框架，有使用经验；</span><br><span style=""font-size:16px;background-color:#ffffff;"">3、 熟悉开源的分析引擎如Kylin、Druid，有应用经验者优先；</span><br><span style=""font-size:16px;background-color:#ffffff;"">4、 具备良好的沟通和协同工作能力。</span>",0,https://sxsimg.xiaoyuanzhao.com/A4/7C/A4A9CE9928C2842A79071A44AA62FA7C.png,280,160,5,0,2018-08-15 09:41:31,中文,50-150人,https://www.shixiseng.com/intern/inn_vgopmrcf5z0x
上海市杨浦区五角场 淞沪路270号 创智天地广场 3号楼,易保2018年第一次开放软件开发岗位实习机会了，有留用机会。,可转正,上海,易保科技,0,com_hqdjsg6ifmgb,3,本科,0,2018-08-21,1,Java开发实习生,"计算机/互联网,","<strong>该职位接受暑期实习&amp;长期实习。</strong><br><br><div><span style=""font-size:18px;""><p><span style=""font-size:14px;""></span></p><div><div>职位描述：</div><div><div><p><span style=""font-size:14px;"">作为易保软件工程团队一员，参与大型全球保险商业应用系统设计和软件开发。参与各项产品组件的设计和编程开发。参与软件产品及项目的现场实施和维护工作。</span></p><p><span style=""font-size:14px;"">&nbsp;</span></p><p><span style=""font-size:14px;"">任职要求：</span></p><p><span style=""font-size:14px;"">1. 本科及以上学历，计算机及相关专业的2018年毕业生；</span></p><p><span style=""font-size:14px;"">2. 热爱编程，熟悉Java和至少一种数据库语言；具备良好的英语听说读写能力；</span></p><p><span style=""font-size:14px;"">3. 有商业软件公司实习经历者优先；</span></p><p><span style=""font-size:14px;"">4. 创新和持续改进能力强，善于团队协作和自我激励，对待工作精益求精、一丝不苟，具备逻辑思维与快速学习能力</span></p></div></div></div><p></p><p></p><p><br></p><p><br></p><p></p><p></p></span><p></p><p><span style=""font-size:14px;""></span></p></div><p></p><p></p><p><br></p><p><br></p><p></p><p></p>",0,https://sxsimg.xiaoyuanzhao.com/EB/8D/EB090B8E4181F518CBDE87A1DAE68D8D.jpg,150,120,7,0,2018-08-15 09:40:30,中文,500-2000人,https://www.shixiseng.com/intern/inn_rxar7mcdzddy
